日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
20200116,67000,67000350,鹽田里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1531568,23.028049
20200206,67000,67000350,鹽田里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1531568,23.028049
20200221,67000,67000350,鹽田里,住宅,75,0,2,6,8,0,0,0,0,0,0,0,120.1531568,23.028049
20200305,67000,67000350,鹽田里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1531568,23.028049
20200330,67000,67000350,鹽田里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.1531568,23.028049
20200406,67000,67000350,鹽田里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.1531568,23.028049
20200420,67000,67000350,鹽田里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.1531568,23.028049
20200428,67000,67000350,鹽田里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1531568,23.028049
20200504,67000,67000350,鹽田里,住宅,50,1,1,3,4,0,1,1,2,1,25,6,120.1531568,23.028049
20200514,67000,67000350,鹽田里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.1531568,23.028049
20200605,67000,67000350,鹽田里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1531568,23.028049
20200616,67000,67000350,鹽田里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.1531568,23.028049
20200703,67000,67000350,鹽田里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1531568,23.028049
20200731,67000,67000350,鹽田里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1531568,23.028049
20200817,67000,67000350,鹽田里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1531568,23.028049
20200828,67000,67000350,鹽田里,住宅,50,8,0,31,31,0,8,8,16,3,26,6,120.1531568,23.028049
20200831,67000,67000350,鹽田里,住宅,50,2,1,6,7,0,2,2,4,1,29,7,120.1531568,23.028049
20200904,67000,67000350,鹽田里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1531568,23.028049
20200908,67000,67000350,鹽田里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.1531568,23.028049
20200916,67000,67000350,鹽田里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1531568,23.028049
20200917,67000,67000350,鹽田里,住宅,52,0,12,4,16,0,0,0,0,0,0,0,120.1531568,23.028049
20200924,67000,67000350,鹽田里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1531568,23.028049
20201015,67000,67000350,鹽田里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1531568,23.028049
20201027,67000,67000350,鹽田里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1531568,23.028049
20201105,67000,67000350,鹽田里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.1531568,23.028049
20201116,67000,67000350,鹽田里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.1531568,23.028049
20201203,67000,67000350,鹽田里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1531568,23.028049
20201203,67000,67000350,鹽田里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.1531568,23.028049
20201209,67000,67000350,鹽田里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.1531568,23.028049
20201224,67000,67000350,鹽田里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.1531568,23.028049
20200120,67000,67000070,晋江里,住宅,52,1,0,12,12,0,1,1,2,1,8,3,120.2534363,23.18083
20200410,67000,67000070,晋江里,住宅,55,0,0,8,8,0,0,0,0,0,0,0,120.2534363,23.18083
20200613,67000,67000070,晋江里,住宅,55,0,2,7,9,0,0,0,0,0,0,0,120.2534363,23.18083
20200707,67000,67000070,晋江里,住宅,50,1,8,8,16,0,1,1,2,1,6,3,120.2534363,23.18083
20200106,67000,67000310,鹽行里,住宅,50,2,4,13,17,1,1,2,4,1,12,4,120.2426185,23.0388385
20200113,67000,67000310,鹽行里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20200130,67000,67000310,鹽行里,住宅,50,1,0,14,14,0,2,2,4,1,14,4,120.2426185,23.0388385
20200203,67000,67000310,鹽行里,住宅,50,2,2,9,11,0,2,2,4,1,18,5,120.2426185,23.0388385
20200212,67000,67000310,鹽行里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.2426185,23.0388385
20200224,67000,67000310,鹽行里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.2426185,23.0388385
20200320,67000,67000310,鹽行里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20200326,67000,67000310,鹽行里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2426185,23.0388385
20200413,67000,67000310,鹽行里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2426185,23.0388385
20200421,67000,67000310,鹽行里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2426185,23.0388385
20200504,67000,67000310,鹽行里,住宅,50,0,3,17,20,0,0,0,0,0,0,0,120.2426185,23.0388385
20200514,67000,67000310,鹽行里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2426185,23.0388385
20200518,67000,67000310,鹽行里,住宅,50,0,0,34,34,0,0,0,0,0,0,0,120.2426185,23.0388385
20200519,67000,67000310,鹽行里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2426185,23.0388385
20200527,67000,67000310,鹽行里,住宅,50,2,0,43,43,0,2,2,4,1,5,2,120.2426185,23.0388385
20200605,67000,67000310,鹽行里,住宅,50,1,6,18,24,0,1,1,2,1,4,2,120.2426185,23.0388385
20200610,67000,67000310,鹽行里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,120.2426185,23.0388385
20200616,67000,67000310,鹽行里,住宅,50,1,4,12,16,0,1,1,2,1,6,3,120.2426185,23.0388385
20200702,67000,67000310,鹽行里,住宅,50,1,1,23,24,0,1,1,2,1,4,2,120.2426185,23.0388385
20200710,67000,67000310,鹽行里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2426185,23.0388385
20200727,67000,67000310,鹽行里,住宅,50,2,1,20,21,0,5,5,10,3,24,6,120.2426185,23.0388385
20200807,67000,67000310,鹽行里,住宅,50,1,0,36,36,0,1,1,2,1,3,2,120.2426185,23.0388385
20200814,67000,67000310,鹽行里,住宅,50,1,1,13,14,0,1,1,2,1,7,3,120.2426185,23.0388385
20200819,67000,67000310,鹽行里,住宅,50,1,1,25,26,0,1,1,2,1,4,2,120.2426185,23.0388385
20200907,67000,67000310,鹽行里,住宅,75,0,1,24,25,0,0,0,0,0,0,0,120.2426185,23.0388385
20200914,67000,67000310,鹽行里,住宅,50,5,0,25,25,0,14,14,28,4,56,9,120.2426185,23.0388385
20200922,67000,67000310,鹽行里,住宅,50,3,1,6,7,0,3,3,6,2,43,9,120.2426185,23.0388385
20200928,67000,67000310,鹽行里,住宅,50,1,12,1,13,1,0,1,2,1,8,3,120.2426185,23.0388385
20201013,67000,67000310,鹽行里,住宅,50,1,5,10,15,0,1,1,2,1,7,3,120.2426185,23.0388385
20201030,67000,67000310,鹽行里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20201109,67000,67000310,鹽行里,住宅,50,1,0,21,21,0,1,1,2,1,5,2,120.2426185,23.0388385
20201118,67000,67000310,鹽行里,住宅,50,2,4,9,13,0,2,2,4,1,15,5,120.2426185,23.0388385
20201127,67000,67000310,鹽行里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.2426185,23.0388385
20201127,67000,67000310,鹽行里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2426185,23.0388385
20201207,67000,67000310,鹽行里,住宅,75,1,5,16,21,0,1,1,1,1,5,2,120.2426185,23.0388385
20201207,67000,67000310,鹽行里,住宅,75,2,1,19,20,0,2,2,3,1,10,4,120.2426185,23.0388385
20201221,67000,67000310,鹽行里,住宅,75,0,0,15,15,0,0,0,0,0,0,0,120.2426185,23.0388385
20201226,67000,67000310,鹽行里,住宅,45,0,0,4,4,0,0,0,0,0,0,0,120.2426185,23.0388385
20200113,67000,67000310,鹽洲里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.232521,23.0423005
20200131,67000,67000310,鹽洲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.232521,23.0423005
20200206,67000,67000310,鹽洲里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.232521,23.0423005
20200214,67000,67000310,鹽洲里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,120.232521,23.0423005
20200224,67000,67000310,鹽洲里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.232521,23.0423005
20200226,67000,67000310,鹽洲里,學校,50,1,6,3,9,1,0,1,2,1,11,4,120.232521,23.0423005
20200305,67000,67000310,鹽洲里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.232521,23.0423005
20200320,67000,67000310,鹽洲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.232521,23.0423005
20200320,67000,67000310,鹽洲里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,120.232521,23.0423005
20200406,67000,67000310,鹽洲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.232521,23.0423005
20200413,67000,67000310,鹽洲里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.232521,23.0423005
20200422,67000,67000310,鹽洲里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.232521,23.0423005
20200427,67000,67000310,鹽洲里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.232521,23.0423005
20200507,67000,67000310,鹽洲里,住宅,50,0,8,8,16,0,0,0,0,0,0,0,120.232521,23.0423005
20200513,67000,67000310,鹽洲里,住宅,50,1,0,14,14,0,1,1,2,1,7,3,120.232521,23.0423005
20200520,67000,67000310,鹽洲里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.232521,23.0423005
20200601,67000,67000310,鹽洲里,住宅,50,2,0,19,19,0,2,2,4,1,11,4,120.232521,23.0423005
20200608,67000,67000310,鹽洲里,住宅,50,1,2,10,12,0,2,2,4,1,17,5,120.232521,23.0423005
20200619,67000,67000310,鹽洲里,住宅,50,2,6,14,20,1,1,2,4,1,10,4,120.232521,23.0423005
20200624,67000,67000310,鹽洲里,住宅,75,0,1,18,19,0,0,0,0,0,0,0,120.232521,23.0423005
20200702,67000,67000310,鹽洲里,住宅,50,1,3,5,8,1,0,1,2,1,13,4,120.232521,23.0423005
20200706,67000,67000310,鹽洲里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.232521,23.0423005
20200713,67000,67000310,鹽洲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.232521,23.0423005
20200720,67000,67000310,鹽洲里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.232521,23.0423005
20200727,67000,67000310,鹽洲里,住宅,50,2,2,17,19,0,2,2,4,1,11,4,120.232521,23.0423005
20200803,67000,67000310,鹽洲里,住宅,50,4,0,30,30,0,4,4,8,2,13,4,120.232521,23.0423005
20200806,67000,67000310,鹽洲里,住宅,50,2,2,16,18,0,4,4,8,2,22,6,120.232521,23.0423005
20200806,67000,67000310,鹽洲里,住宅,50,3,4,15,19,0,3,3,6,2,16,5,120.232521,23.0423005
20200810,67000,67000310,鹽洲里,住宅,50,1,2,25,27,0,1,1,2,1,4,2,120.232521,23.0423005
20200819,67000,67000310,鹽洲里,住宅,50,1,0,14,14,0,1,1,2,1,7,3,120.232521,23.0423005
20200824,67000,67000310,鹽洲里,住宅,50,4,2,32,34,0,4,4,8,2,12,4,120.232521,23.0423005
20200828,67000,67000310,鹽洲里,住宅,50,7,28,57,85,1,8,9,18,3,11,4,120.232521,23.0423005
20200903,67000,67000310,鹽洲里,住宅,75,1,4,21,25,0,1,1,1,1,4,2,120.232521,23.0423005
20200908,67000,67000310,鹽洲里,住宅,50,2,3,13,16,1,1,2,4,1,13,4,120.232521,23.0423005
20200908,67000,67000310,鹽洲里,住宅,50,6,0,31,31,0,8,8,16,3,26,6,120.232521,23.0423005
20200914,67000,67000310,鹽洲里,住宅,50,2,0,7,7,0,2,2,4,1,29,7,120.232521,23.0423005
20200918,67000,67000310,鹽洲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.232521,23.0423005
20200921,67000,67000310,鹽洲里,住宅,50,2,1,6,7,0,2,2,4,1,29,7,120.232521,23.0423005
20200921,67000,67000310,鹽洲里,住宅,50,1,1,9,10,1,0,1,2,1,10,4,120.232521,23.0423005
20200924,67000,67000310,鹽洲里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.232521,23.0423005
20200924,67000,67000310,鹽洲里,住宅,51,3,0,31,31,0,3,3,6,2,10,4,120.232521,23.0423005
20200926,67000,67000310,鹽洲里,住宅,50,1,3,14,17,0,1,1,2,1,6,3,120.232521,23.0423005
20200928,67000,67000310,鹽洲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.232521,23.0423005
20201006,67000,67000310,鹽洲里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.232521,23.0423005
20201014,67000,67000310,鹽洲里,住宅,50,3,3,17,20,2,1,3,6,2,15,5,120.232521,23.0423005
20201020,67000,67000310,鹽洲里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.232521,23.0423005
20201026,67000,67000310,鹽洲里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.232521,23.0423005
20201109,67000,67000310,鹽洲里,住宅,50,1,12,14,26,1,1,2,4,1,8,3,120.232521,23.0423005
20201118,67000,67000310,鹽洲里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.232521,23.0423005
20201203,67000,67000310,鹽洲里,住宅,75,0,6,8,14,0,0,0,0,0,0,0,120.232521,23.0423005
20201208,67000,67000310,鹽洲里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.232521,23.0423005
20201208,67000,67000310,鹽洲里,住宅,50,2,2,9,11,1,1,2,4,1,18,5,120.232521,23.0423005
20201214,67000,67000310,鹽洲里,住宅,50,3,7,18,25,0,4,4,8,2,16,5,120.232521,23.0423005
20201225,67000,67000310,鹽洲里,住宅,50,4,0,22,22,0,5,5,10,3,23,6,120.232521,23.0423005
20201229,67000,67000310,鹽洲里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.232521,23.0423005
20201216,67000,67000150,鹽埕里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.0838547,23.150015
20200113,67000,67000310,鹽興里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2426185,23.0388385
20200130,67000,67000310,鹽興里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2426185,23.0388385
20200211,67000,67000310,鹽興里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2396875,23.042591
20200219,67000,67000310,鹽興里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2396875,23.042591
20200305,67000,67000310,鹽興里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2396875,23.042591
20200326,67000,67000310,鹽興里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2396875,23.042591
20200413,67000,67000310,鹽興里,住宅,50,0,0,22,22,0,0,0,0,0,0,0,120.2396875,23.042591
20200421,67000,67000310,鹽興里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2396875,23.042591
20200428,67000,67000310,鹽興里,住宅,50,1,2,26,28,0,1,1,2,1,4,2,120.2396875,23.042591
20200513,67000,67000310,鹽興里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.2396875,23.042591
20200527,67000,67000310,鹽興里,住宅,50,1,2,25,27,0,1,1,2,1,4,2,120.2396875,23.042591
20200605,67000,67000310,鹽興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2396875,23.042591
20200610,67000,67000310,鹽興里,住宅,50,2,0,30,30,0,2,2,4,1,7,3,120.2396875,23.042591
20200616,67000,67000310,鹽興里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2396875,23.042591
20200620,67000,67000310,鹽興里,住宅,75,0,0,7,7,0,0,0,0,0,0,0,120.2396875,23.042591
20200702,67000,67000310,鹽興里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,120.2396875,23.042591
20200706,67000,67000310,鹽興里,住宅,50,2,1,5,6,0,2,2,4,1,33,8,120.2396875,23.042591
20200713,67000,67000310,鹽興里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2396875,23.042591
20200722,67000,67000310,鹽興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2396875,23.042591
20200727,67000,67000310,鹽興里,住宅,50,2,1,16,17,0,2,2,4,1,12,4,120.2396875,23.042591
20200805,67000,67000310,鹽興里,住宅,51,2,0,30,30,0,2,2,4,1,7,3,120.2396875,23.042591
20200807,67000,67000310,鹽興里,住宅,75,6,7,21,28,0,8,8,11,3,29,7,120.2396875,23.042591
20200810,67000,67000310,鹽興里,住宅,50,2,0,30,30,0,2,2,4,1,7,3,120.2426185,23.0388385
20200817,67000,67000310,鹽興里,住宅,50,1,0,24,24,0,1,1,2,1,4,2,120.2426185,23.0388385
20200824,67000,67000310,鹽興里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2426185,23.0388385
20200825,67000,67000310,鹽興里,住宅,50,2,0,21,21,0,3,3,6,2,14,4,120.2426185,23.0388385
20200831,67000,67000310,鹽興里,住宅,50,0,1,19,20,0,0,0,0,0,0,0,120.2426185,23.0388385
20200910,67000,67000310,鹽興里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.2426185,23.0388385
20200911,67000,67000310,鹽興里,住宅,50,2,1,4,5,0,2,2,4,1,40,8,120.2426185,23.0388385
20200921,67000,67000310,鹽興里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2426185,23.0388385
20200928,67000,67000310,鹽興里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2426185,23.0388385
20201005,67000,67000310,鹽興里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.2426185,23.0388385
20201014,67000,67000310,鹽興里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2426185,23.0388385
20201020,67000,67000310,鹽興里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2426185,23.0388385
20201026,67000,67000310,鹽興里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,120.2426185,23.0388385
20201026,67000,67000310,鹽興里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2426185,23.0388385
20201026,67000,67000310,鹽興里,住宅,50,1,31,1,32,1,0,1,2,1,3,2,120.2426185,23.0388385
20201109,67000,67000310,鹽興里,住宅,75,0,1,19,20,0,0,0,0,0,0,0,120.2426185,23.0388385
20201112,67000,67000310,鹽興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2426185,23.0388385
20201123,67000,67000310,鹽興里,住宅,50,3,1,15,16,0,4,4,8,2,25,6,120.2426185,23.0388385
20201207,67000,67000310,鹽興里,住宅,50,0,2,14,16,0,0,0,0,0,0,0,120.2426185,23.0388385
20201207,67000,67000310,鹽興里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.2426185,23.0388385
20201221,67000,67000310,鹽興里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2426185,23.0388385
20200708,67000,67000020,坔頭港里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2500108,23.2545211
20201023,67000,67000020,坔頭港里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2500108,23.2545211
20200108,67000,67000270,一甲里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20200114,67000,67000270,一甲里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2613689,22.9771958
20200207,67000,67000270,一甲里,住宅,50,3,5,25,30,0,3,3,6,2,10,4,120.2613689,22.9771958
20200212,67000,67000270,一甲里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2613689,22.9771958
20200214,67000,67000270,一甲里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20200217,67000,67000270,一甲里,住宅,50,2,1,13,14,0,3,3,6,2,21,6,120.2613689,22.9771958
20200319,67000,67000270,一甲里,住宅,50,3,0,15,15,0,3,3,6,2,20,5,120.2613689,22.9771958
20200323,67000,67000270,一甲里,住宅,50,1,2,13,15,0,2,2,4,1,13,4,120.2613689,22.9771958
20200327,67000,67000270,一甲里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,120.2613689,22.9771958
20200410,67000,67000270,一甲里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.2613689,22.9771958
20200416,67000,67000270,一甲里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20200424,67000,67000270,一甲里,住宅,50,1,3,7,10,0,1,1,2,1,10,4,120.2613689,22.9771958
20200430,67000,67000270,一甲里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2613689,22.9771958
20200508,67000,67000270,一甲里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20200515,67000,67000270,一甲里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20200521,67000,67000270,一甲里,住宅,50,0,3,26,29,0,0,0,0,0,0,0,120.2613689,22.9771958
20200528,67000,67000270,一甲里,住宅,50,1,5,21,26,0,1,1,2,1,4,2,120.2613689,22.9771958
20200623,67000,67000270,一甲里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20200703,67000,67000270,一甲里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.2613689,22.9771958
20200717,67000,67000270,一甲里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,120.2613689,22.9771958
20200723,67000,67000270,一甲里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2613689,22.9771958
20200730,67000,67000270,一甲里,住宅,50,3,1,35,36,0,3,3,6,2,8,3,120.2613689,22.9771958
20200814,67000,67000270,一甲里,住宅,50,2,0,17,17,0,2,2,4,1,12,4,120.2613689,22.9771958
20200820,67000,67000270,一甲里,住宅,50,1,1,18,19,0,1,1,2,1,5,2,120.2613689,22.9771958
20200831,67000,67000270,一甲里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2613689,22.9771958
20200910,67000,67000270,一甲里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.2613689,22.9771958
20200915,67000,67000270,一甲里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2613689,22.9771958
20200925,67000,67000270,一甲里,住宅,75,1,3,21,24,0,1,1,1,1,4,2,120.2613689,22.9771958
20201007,67000,67000270,一甲里,住宅,50,1,2,18,20,0,1,1,2,1,5,2,120.2613689,22.9771958
20201013,67000,67000270,一甲里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2613689,22.9771958
20201026,67000,67000270,一甲里,住宅,75,1,1,25,26,0,1,1,1,1,4,2,120.2613689,22.9771958
20201111,67000,67000270,一甲里,住宅,50,0,2,20,22,0,0,0,0,0,0,0,120.2613689,22.9771958
20201119,67000,67000270,一甲里,住宅,75,0,2,19,21,0,0,0,0,0,0,0,120.2613689,22.9771958
20201222,67000,67000270,一甲里,住宅,50,1,4,18,22,0,1,1,2,1,5,2,120.2613689,22.9771958
20201230,67000,67000270,一甲里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,120.2613689,22.9771958
20200414,67000,67000280,七甲里,住宅,50,0,0,24,24,0,0,0,0,0,0,0,120.2830007,22.9820507
20200509,67000,67000280,七甲里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.2830007,22.9820507
20200902,67000,67000280,七甲里,住宅,50,1,0,35,35,0,1,1,2,1,3,2,120.2830007,22.9820507
20201209,67000,67000280,七甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2830007,22.9820507
20200315,67000,67000150,七股里,住宅,60,1,0,10,10,0,1,1,2,1,10,4,120.134391,23.1300216
20200619,67000,67000150,七股里,住宅,58,0,0,4,4,0,0,0,0,0,0,0,120.134391,23.1300216
20200711,67000,67000150,七股里,住宅,60,3,0,9,9,0,4,4,7,2,44,9,120.134391,23.1300216
20201215,67000,67000150,七股里,地區,57,0,0,5,5,0,0,0,0,0,0,0,120.134391,23.1300216
20200113,67000,67000310,二王里,住宅,50,1,7,5,12,0,1,1,2,1,8,3,120.2469457,23.0177985
20200117,67000,67000310,二王里,住宅,75,0,4,9,13,0,0,0,0,0,0,0,120.2469457,23.0177985
20200206,67000,67000310,二王里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2469457,23.0177985
20200214,67000,67000310,二王里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2469457,23.0177985
20200224,67000,67000310,二王里,住宅,51,0,11,4,15,0,0,0,0,0,0,0,120.2469457,23.0177985
20200304,67000,67000310,二王里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.2469457,23.0177985
20200319,67000,67000310,二王里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.2469457,23.0177985
20200320,67000,67000310,二王里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2469457,23.0177985
20200326,67000,67000310,二王里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2469457,23.0177985
20200413,67000,67000310,二王里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2469457,23.0177985
20200422,67000,67000310,二王里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2469457,23.0177985
20200501,67000,67000310,二王里,住宅,75,0,15,3,18,0,0,0,0,0,0,0,120.2469457,23.0177985
20200515,67000,67000310,二王里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2469457,23.0177985
20200528,67000,67000310,二王里,住宅,50,2,1,37,38,0,2,2,4,1,5,2,120.2469457,23.0177985
20200601,67000,67000310,二王里,住宅,50,1,1,7,8,0,1,1,2,1,13,4,120.2469457,23.0177985
20200604,67000,67000310,二王里,住宅,50,1,2,13,15,0,2,2,4,1,13,4,120.2469457,23.0177985
20200610,67000,67000310,二王里,住宅,50,2,2,19,21,0,2,2,4,1,10,4,120.2469457,23.0177985
20200619,67000,67000310,二王里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2469457,23.0177985
20200623,67000,67000310,二王里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2469457,23.0177985
20200708,67000,67000310,二王里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.2469457,23.0177985
20200716,67000,67000310,二王里,住宅,50,2,0,19,19,0,2,2,4,1,11,4,120.2469457,23.0177985
20200722,67000,67000310,二王里,住宅,50,2,1,43,44,0,2,2,4,1,5,2,120.2469457,23.0177985
20200730,67000,67000310,二王里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.2469457,23.0177985
20200817,67000,67000310,二王里,住宅,50,2,2,22,24,0,2,2,4,1,8,3,120.2469457,23.0177985
20200820,67000,67000310,二王里,住宅,50,5,4,13,17,0,5,5,10,3,29,7,120.2469457,23.0177985
20200827,67000,67000310,二王里,住宅,50,1,2,56,58,0,1,1,2,1,2,1,120.2469457,23.0177985
20200903,67000,67000310,二王里,住宅,50,1,0,23,23,0,1,1,2,1,4,2,120.2469457,23.0177985
20200916,67000,67000310,二王里,住宅,50,4,1,20,21,0,4,4,8,2,19,5,120.2469457,23.0177985
20200924,67000,67000310,二王里,住宅,50,2,1,11,12,0,2,2,4,1,17,5,120.2469457,23.0177985
20201005,67000,67000310,二王里,住宅,75,0,4,20,24,0,0,0,0,0,0,0,120.2469457,23.0177985
